ID	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID
71700104	1001	38	遗失的盒子2（旅馆剧情任务21024）	SceneObj_Quest_Interact_Point_02				1			SceneObj_Quest_Interact_Point_02	
71700105	1001	38	水桶								Default_Item	
71700106	5001	38	好肉族锅架	SceneObj_Quest_ChargePot						SetGadgetState	Default_Item	
71700107	1001	38	（test）弩机	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700108	1001	38	璃月二用琉璃百合（不可采摘）								Default_NoDrop_Item	
71700109	1001	38	木板和绳索								Default_Item	
71700110	1001	22	清泉之心·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700111	1001	22	清泉之心·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700112	1001	22	清泉之心·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700113	1001	22	清泉之心·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700114	1001	22	霖铃精选诗集	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700115	1001	22	丘丘语诗歌试作·朗诵诗	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700116	1001	22	丘丘语诗歌试作·叙事诗	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700117	1001	22	丘丘语诗歌试作·抒情诗	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700118	5001	32	浮空岛-壶中洞天	SceneObj_Gear_Platform_ImmortalPlatform01	1	1			3			
71700119	5001	32	浮空岛2-壶中洞天	SceneObj_Gear_Platform_ImmortalPlatform02	1	1			3			
71700120	1001	22	梵米尔的钙化池画作·其一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700121	1001	22	梵米尔的钙化池画作·其二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700122	1001	22	梵米尔的钙化池画作·其三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700123	9001	19	从无人岛的废弃营地发现的笔记本，记载着时间的秘密	SceneObj_Gather_Default_Gather							Default_Item	
71700124	1001	22	骑士团指导手册·第五版	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700125	1001	22	浮浪记·潮起	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700126	1001	22	浮浪记·狂涛	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700127	1001	22	浮浪记·潮息	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700128	1001	22	犬又二分之一·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700129	1001	22	犬又二分之一·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700130	1001	22	犬又二分之一·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700131	1001	22	犬又二分之一·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700132	1001	22	犬又二分之一·五	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700133	1001	22	竹林月夜·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700134	1001	22	竹林月夜·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700135	1001	22	竹林月夜·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700136	1001	22	竹林月夜·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700137	1001	22	醉客轶事·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700138	1001	22	醉客轶事·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700139	1001	22	醉客轶事·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700140	1001	22	醉客轶事·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700141	1001	22	帝君尘游记·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700142	1001	22	帝君尘游记·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700143	1001	22	帝君尘游记·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700144	1001	22	帝君尘游记·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700145	1001	22	荒山孤剑录·一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700146	1001	22	荒山孤剑录·二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700147	1001	22	荒山孤剑录·三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700148	1001	22	荒山孤剑录·四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700149	9001	19	亨利莫顿写就的笔记。上面记载的东西似乎与这个地方有关…	SceneObj_Gather_Default_Gather							Default_Item	
71700150	5001	22	新鲜的清心	SceneObj_Gather_Default_Gather				1			Default_Item	
71700151	5001	22	新鲜的甜甜花	SceneObj_Gather_Default_Gather				1			Default_Item	
71700152	5001	22	新鲜的小灯草	SceneObj_Gather_Default_Gather				1			Default_Item	
71700153	5001	22	新鲜的塞西莉亚花	SceneObj_Gather_Default_Gather				1			Default_Item	
71700154	5001	22	新鲜的风车菊	SceneObj_Gather_Default_Gather				1			Default_Item	
71700155	1001	22	蒲公英海的狐狸·卷四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700156	1001	22	蒲公英海的狐狸·卷八	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700157	1001	22	蒲公英海的狐狸·卷九	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700158	1001	22	野猪公主·卷六	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700159	1001	22	少女薇拉的忧郁·卷四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700160	1001	22	少女薇拉的忧郁·卷六	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700161	1001	22	少女薇拉的忧郁·卷七	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700162	1001	22	少女薇拉的忧郁·卷八	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700163	1001	22	丘丘人习俗考察·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700164	1001	22	百货名鉴纵览	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700165	1001	22	山与海之书	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700166	1001	22	璃月风土志·迎神	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700167	1001	22	绝云记闻·无妄	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700168	1001	22	绝云记闻·山灵	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700169	1001	22	珠玑宝矿	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700170	1001	22	璃月风土志·霓裳花	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700171	1001	22	璃月风土志·琉璃百合	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700172	1001	22	连心珠·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700173	1001	22	连心珠·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700174	1001	22	连心珠·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700175	1001	22	古老的考察日志·其之一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700176	1001	22	古老的考察日志·其之二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700177	1001	22	古老的考察日志·其之三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700178	1001	22	一张被揉皱了的纸条，纸条上的字迹很是潦草，能想象到写这份字条的人当时所处的状态。	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700179	5001	19	藏宝图探测器	SceneObj_Stages_Property_Prop_QuestSeekerSeelie_01							Default_Item	
71700180	1001	22	著名冒险家罗尔德遗落的日志，有一些书页已经残破发皱了，些许发亮的冰晶附着其上。	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700181	1001	22	（test）藏宝图无文字版	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700182	1001	22	（test）藏宝图有谜题版	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700183	1001	38	观察蒲公英	SceneObj_Quest_Interact_Point_03							Default_NoDrop_Item	
71700184	1001	38	挂霄灯	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
71700185	1001	22	绝云记闻·麒麟	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700186	1001	22	绝云记闻·玉遁	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700187	1001	22	侠客记·黑貉	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700188	1001	22	侠客记·留尘	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700189	1001	22	犬又二分之一·六	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700190	1001	22	犬又二分之一·七	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700191	1001	22	犬又二分之一·八	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700192	1001	38	（test）海灯节主支线交互一	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700193	1001	38	（test）海灯节主支线交互二	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700194	1001	38	（test）海灯节主支线交互三	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700195	1001	38	（test）海灯节支线索拉雅	SceneObj_Quest_Interact_Point_02				1			Default_NoDrop_Item	
71700196	1001	19	（test）双子线	SceneObj_Area_Common_Property_Prop_AbyssPower_01							Default_NoDrop_Item	
71700197	1001	38	（test）海灯节主支线交互一	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700198	5001	38	（test）海灯节主支线交互一	SceneObj_Gather_Small							SceneObj_Item_Small	
71700199	5001	38	（test）海灯节主支线交互一								Default_Item	
71700200	1001	19	（test）1.4双子线								Default_NoDrop_Item	
71700201	1001	19	（test）1.4风花节								Default_NoDrop_Item	
71700202	2001	19	（test）1.4双子线	SceneObj_Area_Common_Property_Prop_AbyssChain_01							Default_NoDrop_Item	
71700209	5001	22	蒲公英籽	SceneObj_Gather_Dandelion		1				ElementFlora	Default_Item	
71700210	5001	22	品质不错的风车菊	SceneObj_Gather_Default_Gather				1			Default_Item	
